order_item_id,order_id,product_id,quantity,unit_price,discount_rate,final_price,total_price,product_category,product_brand,repair_method
24236,ORDER_104826,PROD_00226,1,586.84,0.0,586.84,586.84,Fashion,Brown LLC,
24237,ORDER_109920,PROD_00467,1,1019.38,0.0,1019.38,1019.38,Home & Kitchen,Harris-Alvarez,
24238,ORDER_104996,PROD_00897,2,38.78,0.0,38.78,77.56,Books,Miles Inc,
24239,ORDER_114798,PROD_00551,1,189.9,0.0,189.9,189.9,Electronics,Dunn-Nixon,
24240,ORDER_102246,PROD_00615,2,1126.15,0.0,1126.15,2252.3,Home & Kitchen,Carey LLC,
24241,ORDER_118344,PROD_00065,1,804.57,0.0,804.57,804.57,Books,Leonard-Taylor,
24242,ORDER_118549,PROD_00475,3,237.42,0.0,237.42,712.26,Beauty,"Wilson, Villarreal and Velasquez",
24243,ORDER_114005,PROD_00721,3,378.52,0.0,378.52,1135.56,Sports,"Austin, Dalton and Gutierrez",
24244,ORDER_101906,PROD_00468,1,763.32,0.0,763.32,763.32,Books,Patterson-Baldwin,
24245,ORDER_110905,PROD_00566,1,529.45,0.0,529.45,529.45,Sports,"Gray, Reid and Moreno",
24246,ORDER_101399,PROD_00830,1,8491.1,0.0,8491.1,8491.1,Fashion,Morgan-Jones,
24247,ORDER_104442,PROD_00845,1,330.19,0.0,330.19,330.19,Sports,Dunn-Reyes,
24248,ORDER_109074,PROD_00471,1,559.39,0.0,559.39,559.39,Beauty,Lynch-Hernandez,
24249,ORDER_107344,PROD_00610,1,1287.81,0.0,1287.81,1287.81,Electronics,Williams-Murray,
24250,ORDER_114940,PROD_00007,2,80.96,0.0,80.96,161.92,Electronics,Dunn-Nixon,
24251,ORDER_117685,PROD_00536,1,635.89,0.0,635.89,635.89,Fashion,Jefferson Group,
24252,ORDER_107900,PROD_00324,1,196.79,0.0,196.79,196.79,Home & Kitchen,Martinez-Robertson,
24253,ORDER_115217,PROD_00639,1,517.5,0.0,517.5,517.5,Electronics,Williams-Blackburn,
24254,ORDER_101493,PROD_00336,3,104.53,0.0,104.53,313.59000000000003,Beauty,Brown-Simpson,
24255,ORDER_114314,PROD_00263,1,665.47,0.0,665.47,665.47,Sports,"Thompson, Carter and Buckley",
24256,ORDER_115186,PROD_00845,1,330.19,1.0,0.0,0.0,Sports,Dunn-Reyes,from_selling_price
24257,ORDER_112252,PROD_00491,4,317.19,0.0,317.19,1268.76,Home & Kitchen,Gonzales-Anthony,
24258,ORDER_118853,PROD_00523,3,155.31,0.08,142.8852,428.6556,Sports,Deleon Group,
24259,ORDER_104319,PROD_00141,1,384.02,0.21,303.3758,303.3758,Beauty,Hamilton Ltd,
24260,ORDER_109132,PROD_00034,1,299.09,0.0,299.09,299.09,Fashion,Edwards Inc,
24261,ORDER_117316,PROD_00170,1,51.05,0.0,51.05,51.05,Electronics,Johnson Ltd,
24262,ORDER_111640,PROD_00340,1,92.44,0.0,92.44,92.44,BOOKS,"Peters, Reyes and Adams",
24263,ORDER_107150,PROD_00035,1,299.03,0.0,299.03,299.03,Fashion,Cisneros Group,
24264,ORDER_104969,PROD_00905,2,1137.05,0.0,1137.05,2274.1,Sports,"Lewis, Anderson and Harris",
24265,ORDER_109460,PROD_00928,1,258.46,0.0,258.46,258.46,Beauty,Hopkins-Roberts,
24266,ORDER_118752,PROD_00336,1,104.53,0.0,104.53,104.53,Beauty,Brown-Simpson,
24267,ORDER_107165,PROD_00438,3,849.85,0.0,849.85,2549.55,Sports,Mitchell-King,
24268,ORDER_117112,PROD_00514,1,231.98,0.0,231.98,231.98,Fashion,"Austin, Waters and Brown",
24269,ORDER_119603,PROD_00715,1,455.88,0.0,455.88,455.88,Fashion,"Bennett, Miller and Hall",
24270,ORDER_116431,PROD_00552,3,661.71,0.0,661.71,1985.13,Home & Kitchen,Gutierrez-Marsh,
24271,ORDER_108613,PROD_00328,2,1213.53,0.0,1213.53,2427.06,Home & Kitchen,"Rice, Hood and Barnes",
24272,ORDER_110285,PROD_00313,1,842.79,0.09,766.9389,766.9389,Home & Kitchen,"Mendez, Nelson and Fuentes",
24273,ORDER_102065,PROD_00597,3,207.41,0.0,207.41,622.23,Sports,Smith and Sons,
24274,ORDER_119055,PROD_00592,1,83.08,0.0,83.08,83.08,Beauty,"kennedy, wright and underwood",
24275,ORDER_109261,PROD_00585,1,898.19,0.0,898.19,898.19,Beauty,Peters and Sons,
24276,ORDER_110660,PROD_00031,1,394.65,0.0,394.65,394.65,Sports,Bradley LLC,
24277,ORDER_119380,PROD_00752,1,233.61,0.0,233.61,233.61,Electronics,Williamson-Brown,
24278,ORDER_113960,PROD_00150,2,713.43,0.0,713.43,1426.86,Sports,"Lynch, Norman and Thomas",
24279,ORDER_100754,PROD_00527,1,585.24,0.0,585.24,585.24,Home & Kitchen,Salazar-Carroll,
24280,ORDER_112124,PROD_00641,1,662.8,0.0,662.8,662.8,Electronics,Bowman-Gillespie,
24281,ORDER_100951,PROD_00014,1,499.94,0.0,499.94,499.94,Books,James-Patterson,
24282,ORDER_103049,PROD_00014,2,499.94,0.0,499.94,999.88,Books,James-Patterson,
24283,ORDER_101221,PROD_00326,1,622.43,0.0,622.43,622.43,Sports,"Cameron, Kelly and Beard",
24284,ORDER_114319,PROD_00282,1,1010.15,0.0,1010.15,1010.15,Sports,"Mcmahon, Roberts and Bentley",
24285,ORDER_104806,PROD_00353,0,218.54,0.0,218.54,0.0,Sports,Smith and Sons,from_selling_price
24286,ORDER_104594,PROD_00628,1,294.81,0.0,294.81,294.81,Books,Bates-Murphy,
24287,ORDER_118935,PROD_00557,2,1148.91,0.0,1148.91,2297.82,Beauty,Bender LLC,
24288,ORDER_117890,PROD_00909,1,573.67,0.0,573.67,573.67,Home & Kitchen,Lyons Inc,
24289,ORDER_111644,PROD_00663,1,231.97,0.0,231.97,231.97,Sports,Saunders PLC,
24290,ORDER_107594,PROD_00499,1,142.76,0.0,142.76,142.76,Fashion,Pena Group,
24291,ORDER_106206,PROD_00112,2,804.31,0.0,804.31,1608.62,Beauty,Morton-Gonzalez,
24292,ORDER_114231,PROD_00055,1,46.31,0.0,46.31,46.31,Beauty,Mayer-Alexander,
24293,ORDER_111584,PROD_00905,1,1137.05,0.0,1137.05,1137.05,Sports,"Lewis, Anderson and Harris",
24294,ORDER_104524,PROD_00891,1,832.32,0.0,832.32,832.32,Fashion,"Hodge, Welch and Bryant",
24295,ORDER_101487,PROD_00021,1,911.8,0.0,911.8,911.8,Sports,Smith and Sons,
24296,ORDER_116858,PROD_00510,1,360.91,0.0,360.91,360.91,Electronics,"Morris, Marshall and Morgan",
24297,ORDER_101284,PROD_00193,1,162.27,0.0,162.27,162.27,Beauty,Morton-Gonzalez,
24298,ORDER_100774,PROD_00862,1,825.64,0.25,619.23,619.23,Beauty,Blair PLC,
24299,ORDER_102251,PROD_INVALID,1,51.05,0.0,51.05,51.05,Electronics,Johnson Ltd,
24300,ORDER_111646,PROD_00406,1,148.95,0.0,148.95,148.95,Books,Medina PLC,
24301,ORDER_109013,PROD_00827,1,1076.55,0.0,1076.55,1076.55,Home & Kitchen,"Macias, Roberts and Vasquez",
24302,ORDER_114491,PROD_00229,3,194.54,0.0,194.54,583.62,Home & Kitchen,"Sullivan, Malone and Davis",
24303,ORDER_117359,PROD_00024,4,513.38,0.0,513.38,2053.52,Beauty,Odom Inc,
24304,ORDER_116084,PROD_00737,1,764.45,0.0,764.45,764.45,Fashion,Brown LLC,
24305,ORDER_104117,PROD_00938,1,1177.9,0.0,1177.9,1177.9,Electronics,"Riley, Cox and Alexander",
24306,ORDER_100088,PROD_00166,1,349.7,0.0,349.7,349.7,Home & Kitchen,Shea Ltd,
24307,ORDER_110267,PROD_00868,1,611.71,0.14,526.0706,526.0706,Electronics,"Mosley, Jones and Harrison",
24308,ORDER_117185,PROD_00959,1,39.18,0.0,39.18,39.18,Sports,Copeland-Orozco,
24309,ORDER_108326,PROD_00316,1,434.36,0.0,434.36,434.36,Fashion,"Greene, Reese and Hernandez",
24310,ORDER_112279,PROD_00842,1,757.01,0.3,529.9069999999999,529.9069999999999,Beauty,Jones-Mcpherson,
24311,ORDER_107366,PROD_00145,2,126.22,0.0,126.22,252.44,Fashion,Jordan Inc,
24312,ORDER_107759,PROD_00314,1,118.49,0.21,93.6071,93.6071,Books,Henderson Ltd,
24313,ORDER_107972,PROD_00409,1,504.9,0.0,504.9,504.9,Fashion,David PLC,
24314,ORDER_117156,PROD_00361,1,88.42,0.0,88.42,88.42,Sports,"Johnson, Stewart and Morgan",
24315,ORDER_104390,PROD_00618,1,328.49,0.0,328.49,328.49,Sports,Elliott Ltd,
24316,ORDER_112155,PROD_00183,1,686.08,0.0,686.08,686.08,Beauty,"Barron, Wagner and Robinson",
24317,ORDER_105968,PROD_00058,1,950.5,0.0,950.5,950.5,Electronics,Suarez Group,
24318,ORDER_107681,PROD_00196,1,77.01,0.09,70.07910000000001,70.07910000000001,Books,Hinton LLC,
24319,ORDER_104932,PROD_00046,1,866.97,0.0,866.97,866.97,Fashion,Rodriguez PLC,
24320,ORDER_118321,PROD_00151,1,566.42,0.0,566.42,566.42,Books,"Richardson, Howard and Green",
24321,ORDER_103833,PROD_00408,2,888.69,0.0,888.69,1777.38,Sports,Arnold Ltd,
24322,ORDER_119767,PROD_00689,1,949.81,0.0,949.81,949.81,Home & Kitchen,Reid and Sons,
24323,ORDER_102796,PROD_00609,1,588.32,0.0,588.32,588.32,Beauty,"Dawson, Tanner and Mcdonald",
24324,ORDER_102353,PROD_00970,1,74.55,0.0,74.55,74.55,Home & Kitchen,Washington-Martinez,
24325,ORDER_106956,PROD_00110,1,347.88,0.0,347.88,347.88,Electronics,Lowe-Turner,
24326,ORDER_102505,PROD_00764,1,290.96,0.0,290.96,290.96,Home & Kitchen,Gonzales-Anthony,
24327,ORDER_109409,PROD_00517,1,194.45,0.0,194.45,194.45,SPORTS,"Johnson, Mills and Horton",
24328,ORDER_100649,PROD_00429,0,105.04,0.0,105.04,0.0,Fashion,Scott-Calhoun,from_selling_price
24329,ORDER_119685,PROD_00459,5,673.12,0.0,673.12,3365.6,Fashion,"Hudson, Howard and Hernandez",
24330,ORDER_102269,PROD_00905,1,1137.05,0.0,1137.05,1137.05,Sports,"Lewis, Anderson and Harris",
24331,ORDER_106598,PROD_00434,3,182.68,0.0,182.68,548.04,Books,Holmes-Lynch,
24332,ORDER_107724,PROD_00239,1,314.15,0.0,314.15,314.15,Beauty,"Willis, Turner and Gallegos",
24333,ORDER_113186,PROD_00847,1,734.68,0.0,734.68,734.68,Books,Anderson PLC,
24334,ORDER_107332,PROD_00575,1,171.09,0.0,171.09,171.09,Home & Kitchen,"Pennington, Wright and Holloway",
24335,ORDER_103216,PROD_00522,2,1151.54,0.0,1151.54,2303.08,Sports,Yang-Davis,
24336,ORDER_112031,PROD_00114,4,902.53,0.0,902.53,3610.12,Books,Torres Group,
24337,ORDER_111211,PROD_00396,3,367.66,0.18,301.48120000000006,904.4436000000002,Sports,"Mcclain, Rodriguez and Mills",
24338,ORDER_110490,PROD_00885,2,172.94,0.0,172.94,345.88,Home & Kitchen,Jenkins PLC,
24339,ORDER_112271,PROD_00120,1,362.27,0.0,362.27,362.27,Beauty,"Johnson, Alvarez and Morales",
24340,ORDER_109919,PROD_00229,2,194.54,0.0,194.54,389.08,Home & Kitchen,"Sullivan, Malone and Davis",
24341,ORDER_119161,PROD_00193,1,162.27,0.0,162.27,162.27,Beauty,Morton-Gonzalez,
24342,ORDER_117228,PROD_00712,2,511.09,0.0,511.09,1022.18,Home & Kitchen,Cummings Group,
24343,ORDER_116291,PROD_00903,1,561.1,0.0,561.1,561.1,Fashion,"Snyder, Bell and Tanner",
24344,ORDER_115652,PROD_00787,1,27.96,0.0,27.96,27.96,Fashion,Keller-Peters,
24345,ORDER_110526,PROD_00710,2,0.0,0.0,0.0,0.0,Fashion,Hernandez Inc,
24346,ORDER_101010,PROD_00433,4,766.96,0.0,766.96,3067.84,Fashion,Sexton and Sons,
24347,ORDER_103062,PROD_00560,1,227.65,0.0,227.65,227.65,Books,Wilson Inc,
24348,ORDER_106612,PROD_00436,1,552.33,0.0,552.33,552.33,Home & Kitchen,"Nguyen, Reyes and Rivers",
24349,ORDER_108165,PROD_00103,1,674.76,0.0,674.76,674.76,Sports,Ortiz-Phillips,
24350,ORDER_102800,PROD_00513,1,351.79,0.0,351.79,351.79,Electronics,"Simmons, Clark and Dalton",
24351,ORDER_101506,PROD_00051,2,1002.48,0.0,1002.48,2004.96,Beauty,Rubio Group,
24352,ORDER_111541,PROD_00757,1,880.13,0.0,880.13,880.13,Sports,Morgan-Ballard,
24353,ORDER_110214,PROD_00738,2,552.05,0.0,552.05,1104.1,Sports,King-Barrett,
24354,ORDER_102779,PROD_00883,1,383.46,0.0,383.46,383.46,Beauty,Salas-Vazquez,
24355,ORDER_119132,PROD_00706,1,260.38,0.0,260.38,260.38,Electronics,"Miller, Smith and Garcia",
24356,ORDER_119228,PROD_00325,1,124.14,0.0,124.14,124.14,Fashion,Ward-Ellison,
24357,ORDER_116774,PROD_00843,4,818.85,0.0,818.85,3275.4,Fashion,"Oconnell, Gonzales and Haynes",
24358,ORDER_104790,PROD_00906,1,662.7,0.0,662.7,662.7,Books,"Fleming, Hammond and Luna",
24359,ORDER_107661,PROD_00076,2,79.39,0.0,79.39,158.78,Sports,Smith and Sons,
24360,ORDER_119474,PROD_00063,1,7.86,0.23,6.0522,6.0522,Home & Kitchen,"Casey, Scott and Medina",
24361,ORDER_114190,PROD_00208,1,350.57,0.27,255.9161,255.9161,Fashion,Moss-Fox,
24362,ORDER_105833,PROD_00185,1,393.25,0.0,393.25,393.25,Home & Kitchen,"Love, Williams and Avila",
24363,ORDER_110805,PROD_00996,1,868.79,0.0,868.79,868.79,Fashion,Frye and Sons,
24364,ORDER_103892,PROD_00024,3,513.38,0.0,513.38,1540.1399999999999,Beauty,Odom Inc,
24365,ORDER_101608,PROD_00264,4,926.56,0.0,926.56,3706.24,Books,Wilson Inc,
24366,ORDER_100399,PROD_00456,2,764.39,0.0,764.39,1528.78,Fashion,"Roberts, Reed and Bell",
24367,ORDER_101113,PROD_00091,3,333.11,0.0,333.11,999.33,Books,Wilson Inc,
24368,ORDER_106430,PROD_00819,1,520.69,0.0,520.69,520.69,Sports,Hays PLC,
24369,ORDER_115795,PROD_00669,2,799.43,0.0,799.43,1598.86,Sports,"Robinson, Davis and Carter",
24370,ORDER_116048,PROD_00756,1,305.25,0.17,253.3575,253.3575,Sports,Miles-Walker,
24371,ORDER_103771,PROD_00812,2,236.14,0.0,236.14,472.28,Home & Kitchen,Johnson and Sons,
24372,ORDER_103250,PROD_00633,2,0.0,0.0,0.0,0.0,Beauty,Harrison LLC,
24373,ORDER_113108,PROD_00480,3,397.59,0.0,397.59,1192.77,FASHION,Bentley-Walsh,
24374,ORDER_105481,PROD_00321,2,482.43,0.0,482.43,964.86,Home & Kitchen,Adkins-Wade,
24375,ORDER_115870,PROD_00850,2,412.23,0.0,412.23,824.46,Beauty,Wood LLC,
24376,ORDER_113809,PROD_00817,2,981.04,0.0,981.04,1962.08,Books,Graham-Woods,
24377,ORDER_105643,PROD_00915,2,90.42,0.0,90.42,180.84,Electronics,"Hood, Cook and Curry",
24378,ORDER_118650,PROD_00582,2,623.01,0.23,479.7177,959.4354,Home & Kitchen,Austin Inc,
24379,ORDER_INVALID,PROD_00271,1,907.48,0.0,907.48,907.48,Home & Kitchen,"Lopez, Carpenter and Cruz",
24380,ORDER_101588,PROD_00931,2,766.34,0.0,766.34,1532.68,Electronics,"Fitzgerald, Mcdonald and Barrett",
24381,ORDER_114596,PROD_00757,3,880.13,0.0,880.13,2640.39,Sports,Morgan-Ballard,
24382,ORDER_112533,PROD_00633,3,0.0,0.0,0.0,0.0,Beauty,Harrison LLC,
24383,ORDER_113940,PROD_00149,2,712.95,0.0,712.95,1425.9,Beauty,Williams-Middleton,
24384,ORDER_102694,PROD_00175,2,56.79,0.0,56.79,113.58,Beauty,Smith LLC,
24385,ORDER_111095,PROD_00852,1,34.18,0.0,34.18,34.18,Electronics,Martin-Schmitt,
24386,ORDER_111145,PROD_INVALID,1,336.61,0.0,336.61,336.61,Electronics,Abbott Group,
24387,ORDER_106748,PROD_00540,1,72.46,0.0,72.46,72.46,Beauty,"Powell, Rodriguez and Grant",
24388,ORDER_110486,PROD_00498,1,645.1,0.0,645.1,645.1,Books,"Roberts, Lopez and Jordan",
24389,ORDER_111399,PROD_00788,1,585.06,0.0,585.06,585.06,Fashion,"Thornton, Sloan and Elliott",
24390,ORDER_109217,PROD_00469,1,308.42,0.0,308.42,308.42,Electronics,Martin-Deleon,
24391,ORDER_101331,PROD_00269,2,161.88,0.0,161.88,323.76,Books,Williams and Sons,
24392,ORDER_106795,PROD_00371,2,319.12,0.0,319.12,638.24,Books,"Nicholson, Wilson and Thomas",
24393,ORDER_110126,PROD_00590,2,274.84,0.0,274.84,549.68,Sports,"Ryan, Reid and Ortiz",
24394,ORDER_112279,PROD_00205,4,1018.11,0.0,1018.11,4072.44,Home & Kitchen,"russell, lewis and smith",
24395,ORDER_108880,PROD_00056,1,822.62,0.24,625.1912,625.1912,Home & Kitchen,Solis Ltd,
24396,ORDER_112034,PROD_00176,3,59.92,0.3,41.943999999999996,125.832,Sports,"Castaneda, Campbell and Arnold",
24397,ORDER_119987,PROD_00209,2,22.87,0.0,22.87,45.74,Electronics,Franco-Johnson,
24398,ORDER_111278,PROD_00931,1,766.34,1.0,0.0,0.0,Electronics,"Fitzgerald, Mcdonald and Barrett",from_selling_price
24399,ORDER_112534,PROD_00676,2,640.74,0.22,499.77720000000005,999.5544000000001,Electronics,"harrington, reese and barnett",
24400,ORDER_105015,PROD_00460,1,283.96,0.0,283.96,283.96,Sports,"Smith, Joseph and Horton",
24401,ORDER_112365,PROD_00704,4,926.83,0.0,926.83,3707.32,Fashion,Sanchez-Brown,
24402,ORDER_109761,PROD_00222,2,363.99,0.0,363.99,727.98,Beauty,Landry-Meyers,
24403,ORDER_108939,PROD_00074,2,1004.65,0.0,1004.65,2009.3,Sports,"Stokes, Foster and Mitchell",
24404,ORDER_114617,PROD_00046,1,866.97,0.0,866.97,866.97,Fashion,Rodriguez PLC,
24405,ORDER_114204,PROD_00083,1,645.29,0.0,645.29,645.29,Electronics,"Yang, Parsons and Carter",
24406,ORDER_108994,PROD_00423,1,184.75,0.0,184.75,184.75,Home & Kitchen,Anderson Inc,
24407,ORDER_106204,PROD_00510,1,360.91,0.0,360.91,360.91,Electronics,"Morris, Marshall and Morgan",
24408,ORDER_109051,PROD_00396,1,367.66,0.0,367.66,367.66,Sports,"Mcclain, Rodriguez and Mills",
24409,ORDER_107163,PROD_00558,3,1309.25,0.0,1309.25,3927.75,Home & Kitchen,"Clarke, Dominguez and Smith",
24410,ORDER_102339,PROD_00272,1,804.66,0.0,804.66,804.66,Sports,Burnett-Jackson,
24411,ORDER_100753,PROD_00704,1,926.83,0.0,926.83,926.83,Fashion,Sanchez-Brown,
24412,ORDER_105715,PROD_00276,2,830.71,0.0,830.71,1661.42,Home & Kitchen,Frazier-Powers,
24413,ORDER_115365,PROD_00053,1,410.29,0.2,328.232,328.232,Beauty,Morton-Gonzalez,
24414,ORDER_103739,PROD_00799,3,287.93,0.0,287.93,863.79,Electronics,Dunn-Nixon,
24415,ORDER_104100,PROD_00000,1,382.38,0.0,382.38,382.38,Beauty,Williams-Rios,
24416,ORDER_109764,PROD_00201,1,222.93,0.0,222.93,222.93,Beauty,Bolton Ltd,
24417,ORDER_103012,PROD_00234,1,16.61,0.0,16.61,16.61,Electronics,Adkins-Brown,
24418,ORDER_118713,PROD_00570,1,419.17,0.19,339.52770000000004,339.52770000000004,Books,Wagner-Kelley,
24419,ORDER_109325,PROD_00720,1,571.08,0.0,571.08,571.08,Beauty,"Morales, Bridges and Barnes",
24420,ORDER_100046,PROD_00636,3,158.24,0.0,158.24,474.72,Electronics,Ray LLC,
24421,ORDER_INVALID,PROD_00851,1,300.99,0.0,300.99,300.99,Home & Kitchen,Adams Inc,
24422,ORDER_119783,PROD_00649,1,623.47,0.0,623.47,623.47,Sports,"Bradshaw, Medina and Moran",
24423,ORDER_113596,PROD_00070,1,1083.6,0.18,888.552,888.552,Electronics,Lewis LLC,
24424,ORDER_101265,PROD_00759,1,683.51,0.0,683.51,683.51,Sports,Johnson PLC,
24425,ORDER_113318,PROD_00277,2,174.01,0.0,174.01,348.02,Electronics,King-Boyd,
24426,ORDER_118455,PROD_00735,3,731.45,0.0,731.45,2194.3500000000004,Books,Rodriguez-Lopez,
24427,ORDER_117859,PROD_00839,1,262.71,0.18,215.4222,215.4222,Fashion,Moore Ltd,
24428,ORDER_119270,PROD_00042,1,102.46,0.0,102.46,102.46,Books,Lee PLC,
24429,ORDER_105734,PROD_00009,2,833.36,0.0,833.36,1666.72,Books,Wiggins LLC,
24430,ORDER_116405,PROD_00875,3,356.2,0.0,356.2,1068.6,Electronics,Bradley-Morgan,
24431,ORDER_111357,PROD_00032,1,182.91,0.0,182.91,182.91,Books,Torres-Padilla,
24432,ORDER_108221,PROD_00346,1,229.01,0.0,229.01,229.01,Sports,Sanchez and Sons,
24433,ORDER_113297,PROD_00313,1,842.79,0.0,842.79,842.79,Home & Kitchen,"Mendez, Nelson and Fuentes",
24434,ORDER_101889,PROD_00662,2,663.22,0.0,663.22,1326.44,Home & Kitchen,Gonzales-Anthony,
24435,ORDER_106103,PROD_00594,1,327.39,0.0,327.39,327.39,Fashion,Martinez-Smith,
24436,ORDER_104848,PROD_00759,2,683.51,0.0,683.51,1367.02,Sports,Johnson PLC,
24437,ORDER_107017,PROD_00774,1,489.15,0.0,489.15,489.15,Beauty,Webb-Reeves,
24438,ORDER_105899,PROD_00829,1,779.92,0.0,779.92,779.92,Books,Thomas-Evans,
24439,ORDER_109071,PROD_00913,2,280.58,0.0,280.58,561.16,Beauty,Watson-Lawson,
24440,ORDER_111883,PROD_00398,4,501.32,0.0,501.32,2005.28,Electronics,Acevedo-Garcia,
24441,ORDER_116823,PROD_00530,1,893.26,0.0,893.26,893.26,Fashion,Harmon-Hayes,
24442,ORDER_108235,PROD_00691,4,206.62,0.0,206.62,826.48,Sports,greene ltd,
24443,ORDER_111235,PROD_00515,1,255.52,0.0,255.52,255.52,Books,Diaz-Davis,
24444,ORDER_118344,PROD_00643,0,538.52,0.0,538.52,0.0,Fashion,Weaver and Sons,from_selling_price
24445,ORDER_101327,PROD_00431,1,911.5,0.0,911.5,911.5,Beauty,Dickerson PLC,
24446,ORDER_119799,PROD_00311,1,0.0,0.0,0.0,0.0,Home & Kitchen,Hickman-Bryant,
24447,ORDER_103241,PROD_00540,2,72.46,0.0,72.46,144.92,Beauty,"Powell, Rodriguez and Grant",
24448,ORDER_105773,PROD_00886,1,296.93,0.0,296.93,296.93,Beauty,Morton-Gonzalez,
24449,ORDER_116008,PROD_00575,2,171.09,0.0,171.09,342.18,Home & Kitchen,"Pennington, Wright and Holloway",
24450,ORDER_109688,PROD_00532,2,279.53,0.0,279.53,559.06,Home & Kitchen,Ramirez PLC,
24451,ORDER_103635,PROD_00421,1,1392.15,0.0,1392.15,1392.15,Home & Kitchen,Fisher-Pittman,
24452,ORDER_105511,PROD_00191,1,594.7,0.0,594.7,594.7,Electronics,Gibson-Garrison,
24453,ORDER_103743,PROD_00227,1,813.79,0.0,813.79,813.79,Electronics,Shea-Martin,
24454,ORDER_110584,PROD_00298,2,1033.28,0.0,1033.28,2066.56,Fashion,Brown LLC,
24455,ORDER_104771,PROD_00095,2,777.4,0.0,777.4,1554.8,Fashion,"Mccoy, Mcintyre and Fuentes",from_selling_price
24456,ORDER_102279,PROD_00945,1,205.55,0.11,182.9395,182.9395,Electronics,"Martin, Schneider and Kim",
24457,ORDER_119555,PROD_00606,2,563.72,0.0,563.72,1127.44,Home & Kitchen,Wise-Jordan,
24458,ORDER_101461,PROD_00773,1,1309.91,0.0,1309.91,1309.91,Sports,torres-taylor,
24459,ORDER_115713,PROD_00199,2,1139.88,0.0,1139.88,2279.76,Fashion,Brown LLC,
24460,ORDER_101837,PROD_00442,1,115.54,0.0,115.54,115.54,Books,"Brown, White and Porter",
24461,ORDER_101932,PROD_00612,3,551.24,0.0,551.24,1653.72,BEAUTY,cohen-sullivan,
24462,ORDER_109298,PROD_00738,1,552.05,0.0,552.05,552.05,Sports,King-Barrett,
24463,ORDER_104526,PROD_00591,1,439.32,0.0,439.32,439.32,Fashion,Stephens Inc,
24464,ORDER_116102,PROD_00142,2,123.86,0.15,105.28099999999999,210.56199999999998,BOOKS,Perry Ltd,
24465,ORDER_111397,PROD_00325,6,124.14,0.18,101.79480000000001,610.7688,Fashion,Ward-Ellison,from_selling_price
24466,ORDER_111297,PROD_00688,1,484.62,0.0,484.62,484.62,Electronics,Roberts-Robinson,
24467,ORDER_107139,PROD_00072,3,0.0,0.12,0.0,0.0,Fashion,Wolf Group,
24468,ORDER_107809,PROD_00249,3,440.41,0.0,440.41,1321.23,Electronics,"Dickerson, Brooks and Bradshaw",
24469,ORDER_107400,PROD_00517,1,194.45,0.0,194.45,194.45,SPORTS,"Johnson, Mills and Horton",
24470,ORDER_119476,PROD_00593,1,1257.18,0.0,1257.18,1257.18,Electronics,"Johnson, Romero and Brady",
24471,ORDER_108525,PROD_00919,2,1003.06,0.0,1003.06,2006.12,Sports,"Carrillo, Valencia and Anderson",
24472,ORDER_113480,PROD_00376,1,1169.26,0.0,1169.26,1169.26,Electronics,Delacruz LLC,
24473,ORDER_115016,PROD_00222,1,363.99,0.26,269.3526,269.3526,Beauty,Landry-Meyers,
24474,ORDER_117181,PROD_INVALID,3,317.19,0.0,317.19,951.5699999999999,Home & Kitchen,Gonzales-Anthony,
24475,ORDER_112884,PROD_00984,0,1133.04,0.0,1133.04,0.0,Fashion,"Hansen, Brown and Chan",from_selling_price
24476,ORDER_105252,PROD_00088,2,579.96,0.0,579.96,1159.92,Electronics,"Walton, Hooper and Rice",
24477,ORDER_109629,PROD_00490,1,1034.74,0.27,755.3602,755.3602,Fashion,Reeves-Davis,
24478,ORDER_116301,PROD_00477,2,243.55,0.0,243.55,487.1,Sports,Mcintosh Group,
24479,ORDER_110246,PROD_00813,1,128.12,0.0,128.12,128.12,Home & Kitchen,Oconnor-Wilkerson,
24480,ORDER_116553,PROD_00390,1,528.64,0.0,528.64,528.64,Fashion,Brown-White,
24481,ORDER_116946,PROD_00693,1,466.49,0.16,391.8516,391.8516,Electronics,Crawford LLC,
24482,ORDER_110567,PROD_00033,2,158.75,0.0,158.75,317.5,SPORTS,Dunn-Goodman,
24483,ORDER_111718,PROD_00460,3,283.96,0.0,283.96,851.8799999999999,Sports,"Smith, Joseph and Horton",
24484,ORDER_111440,PROD_00327,3,644.9,0.0,644.9,1934.6999999999998,Electronics,Pope-Wright,
24485,ORDER_112661,PROD_00274,2,4396.0,0.0,4396.0,8792.0,Electronics,Rodriguez Group,
24486,ORDER_109163,PROD_00724,1,838.59,0.0,838.59,838.59,Fashion,"Hopkins, Adams and Lee",
24487,ORDER_108103,PROD_00506,3,581.8,0.0,581.8,1745.3999999999999,Home & Kitchen,Davis PLC,
24488,ORDER_103639,PROD_00478,1,238.01,0.09,216.5891,216.5891,Beauty,"Hood, Lucas and Gonzalez",
24489,ORDER_103855,PROD_00691,1,206.62,0.0,206.62,206.62,Sports,greene ltd,
24490,ORDER_101008,PROD_00287,1,279.45,0.0,279.45,279.45,Home & Kitchen,Davis-Hernandez,
24491,ORDER_117515,PROD_00087,1,693.79,0.0,693.79,693.79,Fashion,King and Sons,
24492,ORDER_114922,PROD_00199,1,1139.88,0.0,1139.88,1139.88,Fashion,Brown LLC,
