review_id,order_id,product_id,customer_id,rating,review_title,review_text,review_date,helpful_votes,verified_purchase,main_category_x,brand_x,main_category_y,brand_y
REV_005593,ORDER_117384,PROD_00505,CUST_00397,4,Call already.,Involve morning without rule process magazine team there. Pressure difference people decide across relate.,2024-10-04,4,True,Fashion,"Farrell, Williams And Rodriguez",Fashion,"Farrell, Williams And Rodriguez"
REV_005594,ORDER_108393,PROD_00174,CUST_02419,4,Purpose smile can.,Hand population door order number. Figure through summer impact budget example. Number first budget fact particular capital.,2024-01-18,3,True,Home & Kitchen,Rosales-Monroe,Home & Kitchen,Rosales-Monroe
REV_005595,ORDER_107216,PROD_00667,CUST_02876,4,Conference author none husband range.,Weight until idea seat break energy major. Brother born thank soldier particularly letter maintain hundred.,2025-01-13,0,False,Beauty,"Garcia, Barnes And Stout",Beauty,"Garcia, Barnes And Stout"
REV_005597,ORDER_104125,PROD_00371,CUST_04950,4,Myself car.,Bag two deal. Away power white alone teacher executive it address. Himself likely build early.,2024-01-11,2,True,Books,"Nicholson, Wilson And Thomas",Books,"Nicholson, Wilson And Thomas"
REV_005598,ORDER_105620,PROD_00873,CUST_03855,4,Single partner.,After organization white body. Employee him most many face.,2025-04-12,3,True,Books,"Anderson, Mercado And Freeman",Books,"Anderson, Mercado And Freeman"
REV_005599,ORDER_109036,PROD_00006,CUST_03653,5,Listen property hand.,Wife these lead bag law suddenly. Camera response product ten peace candidate natural.,2024-09-11,2,True,Fashion,"Brown, Mitchell And Wong",Fashion,"Brown, Mitchell And Wong"
REV_005601,ORDER_114291,PROD_00622,CUST_02555,4,Man off.,Avoid health art. Woman finish decade exactly nearly capital.,2025-08-19,0,True,Electronics,"Gutierrez, Smith And Russell",Electronics,"Gutierrez, Smith And Russell"
REV_005602,ORDER_113913,PROD_00193,CUST_04610,3,Along card care.,No review text,2024-07-27,0,False,Beauty,Alexander Group,Beauty,Alexander Group
REV_005603,ORDER_109435,PROD_00409,CUST_03392,0,Democrat deal somebody.,About strong factor time voice thought. Piece force as figure realize deep according. Many cost no agree among. Pattern generation customer operation green street seek.,2024-11-30,1,True,Fashion,David Plc,Fashion,David Plc
REV_005604,ORDER_102659,PROD_00650,CUST_03900,0,Arrive yeah none couple country.,Expert action finish wish sort. Newspaper trade sell five. Question medical last consumer. Series soldier itself across later south.,2025-07-05,1,True,Electronics,Rodriguez Llc,Electronics,Rodriguez Llc
REV_005605,ORDER_107523,PROD_00855,CUST_03059,4,Apply morning wife.,House bit politics her ten series. Sure require source I want. Town join simple fund very.,2024-10-02,0,True,Sports,Moran And Sons,Sports,Moran And Sons
REV_005606,ORDER_100334,PROD_00423,CUST_00198,4,Get my.,Scene ahead entire research thought single billion. Class budget very seek family measure around.,2024-06-01,3,True,Home & Kitchen,Anderson Inc,Home & Kitchen,Anderson Inc
REV_005608,ORDER_102397,PROD_00257,CUST_02180,4,Nice part real.,Enter cultural collection rich and majority. Themselves participant hundred yeah peace majority next.,2024-01-23,3,True,Electronics,"Bennett, Gutierrez And Elliott",Electronics,"Bennett, Gutierrez And Elliott"
REV_005609,ORDER_111917,PROD_00779,CUST_00630,4,Base hit born.,Issue myself summer while ahead its. Race lose front continue dark tell act.,2024-10-23,2,True,Home & Kitchen,"Gamble, Howard And Spence",Home & Kitchen,"Gamble, Howard And Spence"
REV_005611,ORDER_112717,PROD_00835,CUST_03469,4,Hour study college end.,Board indicate similar chair strong per certainly. Minute fear large light rest since evidence.,2024-08-06,1,False,Electronics,Turner-Whitehead,Electronics,Turner-Whitehead
REV_005612,ORDER_103553,PROD_00805,CUST_02256,3,Actually difference fire situation moment.,Participant by factor major drug hope art. Decide age despite image.,2024-11-06,0,True,Books,Bush Group,Books,Bush Group
REV_005613,ORDER_103412,PROD_00660,CUST_00665,3,Gun hour six hair experience.,Forward collection course take after plan. Head show question administration. Several surface management state market analysis.,2025-06-22,4,True,Books,Jones Plc,Books,Jones Plc
REV_005614,ORDER_104942,PROD_00357,CUST_00992,4,Room buy house.,Republican how practice save tax certainly western. Back hear hotel herself clear analysis. Dream inside purpose for civil. Lot turn Democrat reveal.,2025-02-20,2,True,Home & Kitchen,Anderson Llc,Home & Kitchen,Anderson Llc
REV_005615,ORDER_112053,PROD_00770,CUST_00966,4,Try moment produce yourself.,Side surface push sing message floor. Agency involve east campaign agree.,2024-11-06,1,True,Books,Banks-Jones,Books,Banks-Jones
REV_005616,ORDER_106338,PROD_00688,CUST_02950,4,Person apply friend.,Later cause study as marriage ready capital drug. Time produce seven media price. Scene understand agent program.,2024-07-27,2,True,Electronics,Roberts-Robinson,Electronics,Roberts-Robinson
REV_005617,ORDER_118954,PROD_00782,CUST_03313,5,Glass story also often.,Important amount child deal through dog. Side town science design move such ready protect.,2023-11-23,1,True,Sports,Jenkins Plc,Sports,Jenkins Plc
REV_005618,ORDER_104374,PROD_00732,CUST_00656,3,History especially.,Affect of current able like tend push. Chance risk father hospital.,2024-08-26,2,False,Books,Aguirre-Fowler,Books,Aguirre-Fowler
REV_005619,ORDER_105448,PROD_00058,CUST_01811,0,Live west institution.,Young fall card trip. Third vote land although.,2025-04-27,3,True,Electronics,Suarez Group,Electronics,Suarez Group
REV_005620,ORDER_101156,PROD_00813,CUST_01414,4,Technology process yes.,Have news laugh although care on. Industry agreement measure. Drug order PM spend.,2023-12-31,0,True,Home & Kitchen,Oconnor-Wilkerson,Home & Kitchen,Oconnor-Wilkerson
REV_005621,ORDER_109775,PROD_00592,CUST_00055,3,Instead show control ball.,Mrs hold PM thank. Pay war population position appear really operation.,2025-07-12,1,True,Beauty,"Kennedy, Wright And Underwood",Beauty,"Kennedy, Wright And Underwood"
REV_005622,ORDER_107595,PROD_00738,CUST_02221,4,Student capital early another hair.,Shake so suggest image total agency tend east. Address practice anyone beyond. Simply chance let truth.,2024-06-29,3,True,Sports,King-Barrett,Sports,King-Barrett
REV_005623,ORDER_115269,PROD_00801,CUST_04820,4,Course vote establish skill.,No review text,2024-05-02,3,True,Home & Kitchen,Kane And Sons,Home & Kitchen,Kane And Sons
REV_005624,ORDER_111576,PROD_00896,CUST_04878,0,Realize administration.,Meeting able personal light surface respond. Word deal another cultural down. Tv analysis name rate choose keep.,2024-07-20,3,True,Home & Kitchen,Gutierrez Inc,Home & Kitchen,Gutierrez Inc
REV_005625,ORDER_102304,PROD_00008,CUST_02621,3,Floor business develop.,Water choose glass less role great. Place must Democrat card media themselves environmental thousand. Quality ok director stock.,2024-08-18,2,True,Fashion,"Wilson, Li And Duran",Fashion,"Wilson, Li And Duran"
REV_005626,ORDER_117281,PROD_00301,CUST_01198,4,Fly game loss.,Memory develop theory occur again. Art crime together church hair others rest. Arm nothing song thing star. Mean look however claim.,2024-11-10,2,True,Sports,"Odonnell, Palmer And Hill",Sports,"Odonnell, Palmer And Hill"
REV_005627,ORDER_114089,PROD_00031,CUST_03739,4,Red activity baby.,Matter various both find. Probably image subject bed single central rate.,2025-05-04,3,True,Sports,Bradley Llc,Sports,Bradley Llc
REV_005628,ORDER_113856,PROD_00148,CUST_01098,4,Yes interesting note strategy.,Plan hit hundred stage administration easy current. Half share TV central less mind.,2025-05-13,1,True,Sports,Horn-White,Sports,Horn-White
REV_005629,ORDER_106085,PROD_00696,CUST_04793,4,Truth serious lot everything tend.,Interview red through later big personal fish. Able leg finally help measure individual common health. Song list final hundred.,2025-08-16,4,True,Electronics,"Lee, Lewis And Matthews",Electronics,"Lee, Lewis And Matthews"
REV_005630,ORDER_101612,PROD_00858,CUST_00990,4,Above various guess.,Yet themselves record their camera. Including church board.,2024-01-02,3,True,HOME & KITCHEN,Smith-Flores,HOME & KITCHEN,Smith-Flores
REV_005631,ORDER_116091,PROD_00801,CUST_03673,4,Trip leader memory safe and.,Listen back action. Determine event campaign others various government bed.,2024-07-12,1,True,Home & Kitchen,Kane And Sons,Home & Kitchen,Kane And Sons
REV_005632,ORDER_109631,PROD_00001,CUST_00546,4,Large outside represent.,Dream ok war town red. Same argue consider activity prove artist. Tax easy dream within baby every man.,2024-08-14,3,True,Electronics,"Lee, Anderson And Evans",Electronics,"Lee, Anderson And Evans"
REV_005633,ORDER_112156,PROD_00634,CUST_04230,4,Far year rise over.,No review text,2025-05-25,2,True,Books,Moody-Bowen,Books,Moody-Bowen
REV_005634,ORDER_114260,PROD_00577,CUST_04041,4,Actually instead so.,Fight yes forget hospital. Center need start with.,2025-09-30,2,False,Fashion,Woodard-Turner,Fashion,Woodard-Turner
REV_005635,ORDER_110045,PROD_00206,CUST_04863,4,Him meet enter paper style.,Year magazine of force property skin point. Large research receive. Hospital they follow message production western.,2025-05-09,0,True,Home & Kitchen,"Goodman, Ryan And Garcia",Home & Kitchen,"Goodman, Ryan And Garcia"
REV_005636,ORDER_100899,PROD_00483,CUST_03643,4,Business nor artist pick.,Star morning hit establish. Recently region minute generation quite protect.,2024-05-15,3,True,Books,Franklin Plc,Books,Franklin Plc
REV_005637,ORDER_119195,PROD_00706,CUST_03790,0,View safe until.,Mouth red me me type. Officer argue sell participant city course wonder pick.,2024-07-26,0,False,Electronics,"Miller, Smith And Garcia",Electronics,"Miller, Smith And Garcia"
REV_005638,ORDER_107920,PROD_00267,CUST_04200,4,Discover fly fire paper.,Recent while smile myself voice. Why process add. Whether someone any light.,2024-12-30,1,True,Beauty,Blake And Sons,Beauty,Blake And Sons
REV_005639,ORDER_110543,PROD_00902,CUST_03808,4,Now several spend decade.,Drug still reason suffer program picture. Even half way chance turn feeling try city. Give question else.,2024-04-02,2,True,Books,Moses Ltd,Books,Moses Ltd
REV_005641,ORDER_111098,PROD_00280,CUST_02285,3,Buy several.,Call leg herself impact site. Also administration various fly. Game media near go open.,2024-07-09,3,True,Home & Kitchen,Graham-Stephens,Home & Kitchen,Graham-Stephens
REV_005642,ORDER_101872,PROD_00223,CUST_02013,4,Member Mr certainly line assume.,Seek condition final song word detail. Yes either none check support important say.,2024-04-23,1,True,Books,"Hernandez, Sanchez And Williams",Books,"Hernandez, Sanchez And Williams"
REV_005643,ORDER_114517,PROD_00402,CUST_03130,4,Whose discussion agree.,No review text,2024-07-21,1,True,Home & Kitchen,"Acevedo, Perez And Medina",Home & Kitchen,"Acevedo, Perez And Medina"
REV_005644,ORDER_108567,PROD_00309,CUST_00701,4,Most training.,Should stuff mission report major put as. Four box question over.,2025-08-18,0,True,Fashion,Warner Llc,Fashion,Warner Llc
REV_005646,ORDER_110560,PROD_00742,CUST_03273,3,Law safe establish guess.,Cold another return prepare resource personal. Cost feeling product reduce industry shake. Matter always raise current former town. System serious surface bag resource economic.,2024-05-12,1,True,Fashion,"Dudley, Walker And Clark",Fashion,"Dudley, Walker And Clark"
REV_005647,ORDER_102340,PROD_00524,CUST_03307,3,Whole control cause center.,Of other blood scientist. Economic sea pass for trial wind. Increase those building main.,2025-06-23,0,True,SPORTS,Morrison-Mcintyre,SPORTS,Morrison-Mcintyre
REV_005648,ORDER_105304,PROD_00405,CUST_04575,3,Table base yes garden.,That beyond foreign whole anything size. Cup person Democrat traditional successful level particular.,2025-11-01,4,True,Sports,"Brooks, Grant And Baker",Sports,"Brooks, Grant And Baker"
REV_005649,ORDER_108415,PROD_00141,CUST_01330,4,Early during talk state.,Factor after still Mr because whether. Now thought school agreement time camera research age. Happen room believe car actually letter newspaper.,2025-07-06,0,False,Beauty,Hamilton Ltd,Beauty,Hamilton Ltd
REV_005650,ORDER_116086,PROD_00351,CUST_01145,4,Throughout bring day prevent.,Instead read everyone thousand past suffer. Project far Congress quickly.,2024-04-30,2,False,Electronics,Jones-Fernandez,Electronics,Jones-Fernandez
REV_005651,ORDER_107950,PROD_00203,CUST_00231,4,Close as hospital.,No review text,2025-11-26,2,True,Sports,May Group,Sports,May Group
REV_005652,ORDER_116392,PROD_00804,CUST_03132,4,Computer up she black glass.,Several however our finish drop. State among above reflect year majority. Hear attention music hope maintain expert.,2025-02-26,0,True,Electronics,Griffin-Bradford,Electronics,Griffin-Bradford
REV_005654,ORDER_114061,PROD_00353,CUST_04888,4,Capital degree sense list manager.,Difficult nice small when go. Write store become seem catch indeed carry. Agent Mrs notice might ability good.,2025-02-16,3,True,Sports,Adams Inc,Sports,Adams Inc
REV_005655,ORDER_119753,PROD_00567,CUST_01660,4,Think stuff accept.,Nothing travel camera season. Wear debate shake behind.,2024-10-31,1,False,Electronics,"Gibbs, Johnson And Chambers",Electronics,"Gibbs, Johnson And Chambers"
REV_005656,ORDER_104499,PROD_00071,CUST_03235,4,Respond world measure society.,No review text,2023-11-16,2,True,HOME & KITCHEN,"Hayes, Lane And Parks",HOME & KITCHEN,"Hayes, Lane And Parks"
REV_005658,ORDER_114355,PROD_00975,CUST_04608,4,Help whole suddenly.,Bill sound culture different world. Particular camera attorney increase would. Until fund your TV middle.,2025-09-29,3,True,Fashion,Lewis Ltd,Fashion,Lewis Ltd
REV_005659,ORDER_105345,PROD_00880,CUST_03526,4,Account anyone.,Both yes argue miss like alone. Participant above rather.,2025-02-06,2,True,Home & Kitchen,"Chambers, Robinson And Koch",Home & Kitchen,"Chambers, Robinson And Koch"
REV_005661,ORDER_104180,PROD_00544,CUST_04369,0,High former tell understand.,Out treat environment scene center. Congress know deep case much few lot. Yard street job theory.,2024-12-23,2,False,Fashion,"Flowers, Sanchez And Hayes",Fashion,"Flowers, Sanchez And Hayes"
REV_005662,ORDER_101554,PROD_00596,CUST_03355,4,Laugh act picture production response.,No review text,2025-01-14,2,True,Fashion,Miller And Sons,Fashion,Miller And Sons
REV_005665,ORDER_112349,PROD_00616,CUST_02806,3,International thus assume.,Magazine society world director sense single moment.,2024-12-28,1,True,Books,Pittman And Sons,Books,Pittman And Sons
REV_005666,ORDER_102252,PROD_00319,CUST_02134,3,Similar activity church.,Plan back doctor. Fall your approach thank. Challenge work detail play instead attack.,2024-09-21,0,True,BEAUTY,Kim-Huff,BEAUTY,Kim-Huff
REV_005667,ORDER_101680,PROD_00783,CUST_01714,4,Since direction parent today.,Current thank factor our under year hair adult. Yet find sound big. Democratic indeed worker must.,2025-06-27,3,True,Sports,Buckley-White,Sports,Buckley-White
REV_005668,ORDER_100641,PROD_00160,CUST_00212,4,Return radio.,No review text,2023-12-08,0,True,Electronics,Abbott Group,Electronics,Abbott Group
REV_005669,ORDER_113063,PROD_00393,CUST_01880,3,Offer front weight most financial.,Effort money official happen later.,2025-08-16,4,True,Home & Kitchen,Newton-Reilly,Home & Kitchen,Newton-Reilly
REV_005670,ORDER_104785,PROD_00314,CUST_00224,4,They likely set.,Bit wrong reach game this. Congress not strong marriage approach.,2025-05-31,0,True,Books,Henderson Ltd,Books,Henderson Ltd
