product_id,product_name,main_category,subcategory,brand,cost_price,selling_price,profit_margin,weight_kg,dimensions,stock_quantity,supplier,rating,description,is_active
PROD_00608,Versatile grid-enabled adapter,Beauty,Fragrances,newman and sons,353.56,999.41,645.85,539.0,37x31x39,15,"Powell, Walters and Ortega",3.8,"Late go rather. Cut probably hear right hand. Subject couple along us.
Over seem guess game you find. Relationship speech time beat.",True
PROD_00609,Seamless leadingedge complexity,Beauty,Fragrances,"Dawson, Tanner and Mcdonald",384.88,588.32,203.44,6.82,28x31x29,100,"Barker, Jackson and Acosta",4.1,"Past international total tough. Operation before suggest enjoy.
Movie country check use. Day learn poor create company time.",False
PROD_00610,Synergistic radical matrices,Electronics,Smartphones,Williams-Murray,477.41,1287.81,810.4,5.53,45x24x44,0,Rodriguez LLC,4.4,Success challenge end soon. Understand international politics anything hair and she woman. Window wait all central.,True
PROD_00611,Grass-roots needs-based policy,Beauty,Skincare,"Martinez, Johnson and Rodriguez",401.29,587.39,186.1,1.78,13x33x12,33,Ward PLC,4.8,"Party view service agree with weight.
Raise forget her executive nature great stage but. Air whether tonight such positive there country. And scene word important activity.",True
PROD_00612,Innovative executive approach,BEAUTY,Skincare,cohen-sullivan,215.73,551.24,335.51,5.57,16x45x48,30,Peters-Martinez,3.9,Myself American assume five. Economy beat pretty man fire strategy. Enjoy over nation picture operation third check.,True
PROD_00613,Streamlined responsive circuit,Beauty,Hair Care,,174.03,333.56,159.53,2.29,38x40x13,57,Sanchez and Sons,3.7,"Computer former reveal hit term. Center them relate list professor good degree phone.
Matter account human two. Family front all commercial center. Hour pay pay grow bill bill.",True
PROD_00614,Integrated empowering capacity,Home & Kitchen,Lighting,Brooks-Wyatt,123.62,227.25,103.63,5.45,25x22x18,34,Faulkner-Wilson,4.2,Stop study trip control situation toward cause. Miss again really again teach because. Relate church both social amount war.,True
PROD_00615,Open-source scalable leverage,Home & Kitchen,Kitchen Appliances,Carey LLC,417.63,1126.15,708.52,0.44,21x22x7,-50,Krueger-White,4.5,Bag answer protect wish president pay dream. Left upon dark few military four media. Various land majority college pretty speak.,True
PROD_00616,Up-sized multi-tasking Graphic Interface,Books,Fiction,Pittman and Sons,148.13,402.05,253.92,4.97,17x36x10,66,Wood LLC,3.5,"Write age begin realize building. Including form yourself.
Stage seem management former color Mrs south. One leave class worry town beautiful enough.",True
PROD_00617,Sharable tangible instruction set,Electronics,Smartphones,Jenkins-Peterson,11.16,32.5,21.34,5.3,47x41x46,47,"Walker, Martin and Hicks",4.4,"These born move attack would. College set onto great.
Understand education how small. Dinner manage up nice fine action.",True
PROD_00618,Proactive client-driven database,Sports,Fitness Equipment,Elliott Ltd,189.4,328.49,139.09,3.15,5x6x35,101,Jones PLC,4.9,"Past talk place strong. Question financial walk three end performance dark describe. Himself you I house.
Write piece maintain others find.",True
PROD_00619,Cross-group directional archive,Sports,Outdoor Gear,Atkinson Group,259.64,677.39,417.75,1.9,27x31x8,36,Fritz LLC,4.0,Common four girl. Section attack necessary political unit bad keep. Model friend detail news guess very themselves sing. Me particular interest lay to.,False
PROD_00620,Robust asymmetric archive,Fashion,Watches,"Chapman, Neal and Taylor",104.71,230.92,126.21,2.13,49x34x19,58,Sanders PLC,3.2,"Industry evidence really. Military radio senior road contain produce cup deal. Within read leader against.
Road down hour democratic. Easy large daughter quickly good phone well.",True
PROD_00621,Expanded system-worthy leverage,Sports,Outdoor Gear,"Jennings, Nicholson and Clark",332.48,895.85,563.37,6.9,27x24x27,0,"Walsh, Lawrence and Taylor",4.1,"Letter reveal citizen structure bad. Half international our once project mouth around.
Traditional he meet bag let join. Fall take example report professor gas.",False
PROD_00622,Customizable solution-oriented core,Electronics,Tablets,"Gutierrez, Smith and Russell",181.81,392.81,211.0,4.57,27x34x47,55,Stevenson and Sons,3.1,"Phone seem each machine sound sort evening. Morning ask bill threat.
Political blue wonder. Plant improve establish join year beyond.",True
PROD_00623,Enterprise-wide empowering matrix,Books,Children Books,Mitchell-Day,63.3,145.97,82.67,3.57,30x8x12,59,"Cannon, Cook and Robertson",4.8,"Paper sure we site whatever would hit. Model large carry source. Without paper interview.
Than ask tend just. Camera wide bad. Campaign glass no Democrat my kind.",True
PROD_00624,Integrated even-keeled structure,Beauty,Hair Care,Velasquez and Sons,319.91,825.1,505.19,8.32,37x34x19,52,Weaver PLC,3.9,"Thought for some thought. Because grow indeed term suggest big though.
Wait occur picture peace lead statement Congress.",True
PROD_00625,Advanced actuating productivity,Books,Fiction,Hubbard Inc,301.34,539.36,238.02,6.37,29x18x23,75,Wright-Marsh,3.6,Program voice situation employee always those north. Chance throw city between receive side prepare.,True
PROD_00626,Focused bi-directional conglomeration,Books,Fiction,,115.61,309.78,194.17,2.56,22x26x30,34,Suarez Group,,Area fly wind least traditional rather well. Store represent window first oil would. Practice recent base out take part.,True
PROD_00627,Reverse-engineered motivating functionalities,Books,Educational,Sawyer and Sons,60.17,156.62,96.45,4.86,11x5x39,116,Garcia-Hatfield,4.4,"Save degree idea them left young city. Hot popular prevent five reason exactly event.
By somebody somebody bad know. Career idea seven federal.",True
PROD_00628,Down-sized zero-defect Local Area Network,Books,Fiction,Bates-Murphy,213.7,294.81,81.11,1.05,33x28x49,67,Austin PLC,4.1,Black news year call ten building everything. Building because responsibility represent might understand.,True
PROD_00629,Multi-lateral client-driven leverage,Books,Fiction,Ford-Garcia,423.72,1254.66,830.94,2.18,37x24x7,55,Cunningham-Perkins,4.8,Rich alone fight relationship next peace. Front consumer wrong popular effort of store.,True
PROD_00630,Seamless even-keeled support,Books,Fiction,"Williams, Cruz and Higgins",29.01,76.48,47.47,1.66,36x9x11,39,Fischer PLC,3.8,"Usually actually institution each nothing protect.
Our positive could dog.
Usually force throughout response trade candidate himself. Begin building ago throw indicate property current.",True
PROD_00631,Stand-alone leadingedge flexibility,Fashion,Shoes,Hall-Terrell,231.59,354.77,123.18,2.76,40x12x27,59,Scott-Choi,3.9,"Rise tax show two lay speech partner pressure. Head need leader again.
Explain several arm leader morning whole. Finally tough skin alone cover degree position agree.",True
PROD_00632,Balanced multimedia help-desk,Books,Fiction,Cherry Group,357.26,841.2,483.94,7.45,33x20x8,69,Hamilton and Sons,4.0,"Effect participant price effect reduce. Central reason nor maintain event here recognize.
Different knowledge sort mother particularly. Ready tonight full allow. Marriage about economic present.",True
PROD_00633,Configurable 3rdgeneration pricing structure,Beauty,Skincare,Harrison LLC,87.45,0.0,90.1,4.22,36x39x23,14,Gibson and Sons,3.9,Develop system past last. Pass whatever reason hotel. Result ahead close Democrat recognize be main big.,True
PROD_00634,Balanced scalable attitude,Books,Fiction,Moody-Bowen,472.2,700.06,227.86,2.55,25x45x27,106,"Green, Chan and Barber",3.7,Such technology card along skill. Choose heavy eight today sing improve.,True
PROD_00635,Mandatory web-enabled structure,Beauty,Fragrances,Baker-Mcdonald,469.45,1404.86,935.41,0.5,42x40x8,65,Scott-Smith,,Especially goal none style enjoy western cause by. Young operation risk until say several star majority. Right two technology gun discuss thousand about.,True
PROD_00636,Synchronized maximized concept,Electronics,Cameras,Ray LLC,74.22,158.24,84.02,7.79,35x23x22,28,"Harmon, Murray and Ho",3.7,"Thought fire word reason. Suggest page operation foreign expect why avoid.
Challenge election house mother would enough care threat. Shoulder quite to than situation everyone simple money.",True
PROD_00637,Optimized zero administration matrix,Books,Fiction,Cantrell-Howard,74.93,130.83,55.9,5.77,23x41x15,12,"Matthews, Martin and Ford",4.8,"Police girl cell recognize onto. Information surface win return.
Performance beat form available especially. Behavior town magazine bag manager others.",True
PROD_00638,Operative zero-defect application,Electronics,Cameras,jones llc,220.3,530.49,310.19,3.96,14x31x45,34,"Rodriguez, Stewart and Lara",4.4,"Opportunity job performance remain here our group.
Stock grow course else. Including stuff focus my. May amount common edge.",True
PROD_00639,Cloned 24/7 knowledge user,Electronics,Headphones,Williams-Blackburn,205.39,517.5,312.11,8.61,48x20x38,27,"Miller, Jones and Tapia",3.4,Type reason join arrive record. Me check fish response direction.,True
PROD_00640,Programmable 24/7 website,Fashion,Shoes,,239.25,646.49,407.24,1.47,35x39x44,57,"Nguyen, Hansen and Smith",3.8,Natural school challenge oil country decision very. Fact doctor since hit follow take similar. Although industry represent eight laugh professional.,True
PROD_00641,Object-based value-added implementation,Electronics,Cameras,Bowman-Gillespie,233.17,662.8,429.63,6.91,5x42x49,59,"Clements, Blackwell and Allen",3.6,Site eight management. Include movement drop. Despite among risk. Effort current something performance message radio huge.,True
PROD_00642,De-engineered reciprocal Local Area Network,Beauty,Makeup,,48.78,136.27,87.49,1.89,25x45x49,105,"Rubio, Gilbert and Ramirez",3.9,"Study matter which growth. Ready admit edge we fire clear so. Model fact trouble unit.
Mr recent exactly many cup movement charge expert. Gas artist machine source.",True
PROD_00643,Profit-focused eco-centric parallelism,Fashion,Accessories,Weaver and Sons,186.79,538.52,351.73,2.68,11x40x5,87,Johnson-Parker,3.9,"Lawyer message meet order officer.
However right machine light small lose nice. So answer move majority give professional.
Present law key day interview. Positive meeting say seek decade.",False
PROD_00644,Robust zero tolerance emulation,Beauty,Fragrances,Guzman-Tate,78.8,999.2,21.12,8.9,48x18x12,73,Ward-Stewart,4.2,"Stuff set dark administration.
Natural commercial vote interesting. Near summer structure happy blood issue. Still leave explain lay past piece anyone.",True
PROD_00645,Streamlined actuating implementation,Books,Fiction,Watson-Walker,420.65,1190.72,770.07,8.44,23x15x12,128,Soto-Strong,3.3,"Activity take buy such. Significant believe human. Share off kitchen impact off staff oil possible.
Buy three have discuss government week. War early fund everybody.",True
PROD_00646,Multi-tiered zero-defect budgetary management,Books,Children Books,Jones Ltd,130.54,381.42,250.88,2.96,32x45x23,48,"Valdez, Williams and Sanders",4.7,"Child rule result score number. Without myself lay. Late least make push student per box.
Measure author professional city itself hold. Good give hit fill pick language card quality.",True
PROD_00647,Visionary full-range hierarchy,Electronics,Laptops,"Ellis, Hamilton and Rangel",197.57,282.93,85.36,3.93,13x49x30,24,Barr-Fox,4.1,"Standard officer item defense. Pm run dream still Republican. During whatever along floor every social.
Building example we and read. Region wait take condition although great.",True
PROD_00648,Public-key optimizing moderator,Books,Educational,Scott Group,408.79,1065.66,656.87,3.15,6x23x43,63,Bennett PLC,4.2,Time record them alone agreement vote run. Especially military fight maintain soldier town control.,True
PROD_00649,Automated mobile open system,Sports,Fitness Equipment,"Bradshaw, Medina and Moran",351.66,623.47,271.81,8.94,20x27x37,50,"Bates, Beck and Wallace",3.1,"Not raise himself drug should serious. Since church girl beat southern for talk.
Explain enter morning avoid listen quite try. New fact trip city range.",True
PROD_00650,Distributed high-level circuit,Electronics,Smartphones,rodriguez llc,286.8,0.0,93.77,0.59,9x47x15,52,"Smith, Patel and Baker",4.1,"Prove lawyer that. Face adult can.
Why president kid serve next law. Dinner hold talk think public. Fill language situation.",True
PROD_00651,Advanced scalable customer loyalty,Fashion,Clothing,Stewart Ltd,236.29,666.82,430.53,1.3,24x45x41,20,Conrad-Bryant,4.6,"Type energy laugh itself building always appear. Arm economy in most.
Answer morning already cover. Force side born explain citizen. Into life could according couple site.",True
PROD_00652,Assimilated global infrastructure,Sports,Team Sports,"Salazar, Jones and Davis",470.44,1285.58,815.14,1.0,43x34x14,50,Cruz PLC,3.8,Himself little piece after. Include weight let military class space.,True
PROD_00653,Programmable 3rdgeneration collaboration,Sports,Fitness Equipment,Lawrence Ltd,374.34,461.97,87.63,8.12,38x24x14,17,"Thompson, Ward and Reyes",3.8,"Simple maybe city free building message. Future other consumer television director see lose.
Else property former avoid stop call. Window she big per.",True
